source,target,rating,abs_rating,sign,time
2045,3451,3,3,positive,1436211908
2045,3992,1,1,positive,1436212331
2045,5917,1,1,positive,1436818434
2045,3429,1,1,positive,1436900613
2045,4304,5,5,positive,1437414516
2045,1639,1,1,positive,1437418836
2045,1893,1,1,positive,1438094778
2045,13,2,2,positive,1438360585
2045,2067,6,6,positive,1439160266
2045,3598,2,2,positive,1439484873
2045,4499,2,2,positive,1447987280
2045,33,9,9,positive,1450222131
2045,1316,1,1,positive,1450787623
2045,5903,1,1,positive,1452612528
2045,4608,2,2,positive,1453317413
2046,1,1,1,positive,1336499071
2046,192,1,1,positive,1337283306
2046,7,1,1,positive,1341752050
2046,2028,1,1,positive,1342497768
2046,1201,4,4,positive,1342720836
2046,908,2,2,positive,1343605655
2047,1690,4,4,positive,1336504559
2049,104,2,2,positive,1336510511
2049,2217,2,2,positive,1340552888
2049,2310,2,2,positive,1342466252
2049,988,2,2,positive,1342471016
2049,2728,2,2,positive,1353273982
2049,3254,2,2,positive,1356793423
2052,1921,1,1,positive,1336582080
2052,1771,2,2,positive,1337222048
2053,2073,2,2,positive,1337098340
2053,57,3,3,positive,1337531621
2053,1948,1,1,positive,1339423720
2053,1352,2,2,positive,1339964698
2053,545,2,2,positive,1339982910
2053,1719,-10,10,negative,1342287346
2053,61,-10,10,negative,1342287357
2053,1383,-10,10,negative,1346889659
2053,1331,-5,5,negative,1349873933
2053,1846,-10,10,negative,1360115822
2053,3977,1,1,positive,1365544345
2055,1810,2,2,positive,1336612140
2056,1499,7,7,positive,1340395143
2056,330,1,1,positive,1369190657
2056,4291,1,1,positive,1382633199
2056,5363,3,3,positive,1403639175
2057,1921,1,1,positive,1336671103
2057,1675,1,1,positive,1336877527
2058,1921,1,1,positive,1336703551
2058,1810,1,1,positive,1336708544
2059,2028,1,1,positive,1336865351
2059,1921,1,1,positive,1336865414
1939,2060,3,3,positive,1336691977
1939,129,3,3,positive,1336692076
1939,135,1,1,positive,1336692437
1939,1386,3,3,positive,1336701775
1939,1810,1,1,positive,1337097249
1939,1334,3,3,positive,1340046587
1939,1620,6,6,positive,1341507783
1939,1677,1,1,positive,1342037643
1939,2269,2,2,positive,1342198559
1939,2327,1,1,positive,1342704387
1939,304,4,4,positive,1342804361
1939,2343,2,2,positive,1343159456
1939,309,1,1,positive,1343161577
1939,2807,1,1,positive,1350576890
1939,3981,1,1,positive,1365552395
1939,3982,1,1,positive,1365552422
1939,905,4,4,positive,1384534197
1939,2123,1,1,positive,1393011088
1939,5427,1,1,positive,1393012897
1939,1,4,4,positive,1402675646
1939,2658,3,3,positive,1402820436
2061,1810,1,1,positive,1336792117
2062,1281,1,1,positive,1336837117
2062,1810,1,1,positive,1337107749
2063,1921,1,1,positive,1336845444
2063,1543,1,1,positive,1336851928
2063,1754,2,2,positive,1337376164
2063,1915,2,2,positive,1337385780
2063,2081,2,2,positive,1337388583
2063,1473,3,3,positive,1338401849
2063,2120,1,1,positive,1338409552
2063,13,1,1,positive,1340984807
2063,1731,1,1,positive,1342465667
2063,2277,1,1,positive,1343325705
2063,2306,1,1,positive,1344203288
2063,1629,1,1,positive,1344207323
2063,1396,1,1,positive,1345299544
2063,1689,1,1,positive,1345478244
2063,2589,1,1,positive,1347553099
2063,2581,-10,10,negative,1351527100
2063,2897,1,1,positive,1351571007
2063,2266,1,1,positive,1352407484
2063,41,1,1,positive,1354635704
2063,2296,1,1,positive,1357707682
2063,3598,1,1,positive,1360001877
2063,3219,2,2,positive,1361199828
2063,2028,8,8,positive,1362104280
2063,4177,1,1,positive,1367080140
2063,4236,3,3,positive,1367955932
2063,2642,8,8,positive,1370547833
2063,3699,1,1,positive,1371155539
2063,4635,2,2,positive,1377276351
2063,905,2,2,positive,1384289527
2063,4172,4,4,positive,1387317583
2063,732,1,1,positive,1389903810
2063,2310,1,1,positive,1392849710
2063,5403,2,2,positive,1394569884
2063,2625,3,3,positive,1397053407
2063,4515,1,1,positive,1398196330
2063,2835,2,2,positive,1401564141
2063,5612,1,1,positive,1406254706
2063,3451,1,1,positive,1409416741
2063,4365,1,1,positive,1411590609
2063,96,1,1,positive,1412804089
2063,5827,1,1,positive,1414543340
2063,3988,2,2,positive,1415915755
2063,3828,1,1,positive,1418062843
2063,4649,1,1,positive,1426015364
2063,2045,5,5,positive,1429915311
2063,5945,1,1,positive,1431525213
2063,3429,1,1,positive,1435179240
2063,1810,3,3,positive,1436565236
2063,2942,2,2,positive,1438190795
2063,4197,7,7,positive,1440095091
2063,4532,2,2,positive,1445262844
2063,215,2,2,positive,1449170942
2064,1690,5,5,positive,1336853764
2064,1878,1,1,positive,1336854902
2064,2113,2,2,positive,1338232058
2064,1864,3,3,positive,1338232318
2064,1185,7,7,positive,1362079505
2064,2188,3,3,positive,1362079890
2064,3551,1,1,positive,1362081061
2064,3593,3,3,positive,1363160144
2064,2147,3,3,positive,1364457689
2066,2028,2,2,positive,1336861123
2067,635,1,1,positive,1336878549
2067,1990,1,1,positive,1337726213
2067,2103,1,1,positive,1338124451
2067,2030,3,3,positive,1338160344
2067,2116,1,1,positive,1338236143
2067,2085,1,1,positive,1338518436
2067,2054,1,1,positive,1338860409
2067,1998,3,3,positive,1338920575
2067,2162,1,1,positive,1339182919
2067,251,1,1,positive,1339283126
2067,2166,1,1,positive,1339285320
2067,2168,1,1,positive,1339323958
2067,2142,3,3,positive,1339813911
2067,2229,-1,1,negative,1341849484
2067,2261,-1,1,negative,1341849504
2067,1634,1,1,positive,1341883953
2067,1529,2,2,positive,1342129836
2067,1765,-3,3,negative,1342130558
2067,2269,2,2,positive,1342199208
2067,2298,1,1,positive,1342206494
2067,1890,3,3,positive,1342208502
2067,1557,1,1,positive,1342310586
2067,1629,1,1,positive,1342382026
2067,171,1,1,positive,1342382718
2067,2221,1,1,positive,1342382868
2067,2227,1,1,positive,1342390995
2067,2317,1,1,positive,1342548213
2067,1899,1,1,positive,1342551805
2067,2189,1,1,positive,1342646467
2067,2325,1,1,positive,1342669351
2067,1502,1,1,positive,1342721494
2067,1967,2,2,positive,1342906433
2067,2119,2,2,positive,1342995920
2067,2292,1,1,positive,1343016137
2067,2346,1,1,positive,1343339851
2067,1281,1,1,positive,1343595700
2067,1921,2,2,positive,1343736895
2067,1731,10,10,positive,1343750429
2067,1953,4,4,positive,1343765267
2067,2260,-10,10,negative,1343768555
2067,353,1,1,positive,1343952482
2067,2367,-10,10,negative,1343996233
2067,2424,-1,1,negative,1344994017
2067,2332,3,3,positive,1345151424
2067,2449,1,1,positive,1345298116
2067,2453,1,1,positive,1345310916
2067,2435,-1,1,negative,1345323312
2067,1555,1,1,positive,1345570408
2067,2296,1,1,positive,1345755494
2067,2090,-2,2,negative,1346325677
2067,2312,1,1,positive,1346884475
2067,2540,-10,10,negative,1346977041
2067,2532,-10,10,negative,1347013525
2067,2505,-10,10,negative,1347013538
2067,2548,-10,10,negative,1347013629
2067,2514,-10,10,negative,1347013707
2067,2549,-10,10,negative,1347042256
2067,2556,1,1,positive,1347056268
2067,2475,1,1,positive,1347056653
2067,905,2,2,positive,1347141837
2067,2559,1,1,positive,1347149846
2067,2567,-10,10,negative,1347314678
2067,2569,-10,10,negative,1347314707
2067,2573,-10,10,negative,1347314712
2067,2566,-10,10,negative,1347314769
2067,2598,-10,10,negative,1347654153
2067,2574,-10,10,negative,1347654162
2067,2597,-10,10,negative,1347654188
2067,2592,-10,10,negative,1347654251
2067,2570,-10,10,negative,1347716092
2067,2571,-10,10,negative,1347716236
2067,2572,-10,10,negative,1347716307
2067,2603,-10,10,negative,1347718993
2067,2601,-10,10,negative,1347719009
2067,2602,-10,10,negative,1347719061
2067,2604,-3,3,negative,1347722276
2067,2585,-10,10,negative,1347723174
2067,2617,-10,10,negative,1347885758
2067,2622,-10,10,negative,1347969673
2067,2623,-10,10,negative,1347969684
2067,2621,-10,10,negative,1347969715
2067,2628,-10,10,negative,1348015136
2067,2568,-10,10,negative,1348015177
2067,2629,-10,10,negative,1348015194
2067,2632,-10,10,negative,1348023545
2067,2631,-10,10,negative,1348023897
2067,2634,-10,10,negative,1348024072
2067,2606,-10,10,negative,1348178443
2067,2640,-3,3,negative,1348178802
2067,2648,-3,3,negative,1348257632
2067,2639,-10,10,negative,1348345259
2067,2671,-10,10,negative,1348576050
2067,2657,-10,10,negative,1348576079
2067,2670,-10,10,negative,1348576130
2067,2672,-10,10,negative,1348576169
2067,2669,-10,10,negative,1348576197
2067,2673,-10,10,negative,1348576575
2067,2633,-10,10,negative,1348576585
2067,2275,2,2,positive,1348608468
2067,1954,1,1,positive,1348785396
2067,25,-10,10,negative,1348883927
2067,2096,-10,10,negative,1348944125
2067,546,2,2,positive,1350829864
2067,1675,6,6,positive,1350833809
2067,2262,2,2,positive,1350960793
2067,2886,-5,5,negative,1351281503
2067,3001,2,2,positive,1353028551
2067,3019,-5,5,negative,1353457968
2067,230,1,1,positive,1356832720
2067,3378,-10,10,negative,1359055256
2067,1499,2,2,positive,1360414207
2067,3475,2,2,positive,1360708016
2067,361,1,1,positive,1360978068
2067,3502,1,1,positive,1361147407
2067,2017,-10,10,negative,1364208882
2067,3757,-10,10,negative,1364314037
2067,3756,-10,10,negative,1364314420
2067,3759,-10,10,negative,1364315671
2067,3744,-10,10,negative,1364315752
2067,3760,-10,10,negative,1364316203
2067,3761,1,1,positive,1364319955
2067,3795,-10,10,negative,1364497447
2067,3794,-10,10,negative,1364497454
2067,3793,-10,10,negative,1364497460
2067,3792,-10,10,negative,1364497464
2067,3791,-10,10,negative,1364497467
2067,3790,-10,10,negative,1364497470
2067,3789,-10,10,negative,1364497474
2067,3788,-10,10,negative,1364497477
2067,3787,-10,10,negative,1364497480
2067,3786,-10,10,negative,1364497483
2067,3785,-10,10,negative,1364497513
2067,215,2,2,positive,1364955435
2067,3574,1,1,positive,1367607989
2067,2642,7,7,positive,1370661296
2067,3642,1,1,positive,1372630516
2067,2125,4,4,positive,1373257676
2067,2028,-1,1,negative,1373476334
2067,4203,1,1,positive,1375403061
2067,4638,1,1,positive,1375484649
2067,4515,2,2,positive,1375491252
2067,3649,3,3,positive,1375492424
2067,3465,1,1,positive,1375494672
2067,4732,1,1,positive,1376534760
2067,1832,4,4,positive,1376781628
2067,2194,2,2,positive,1377085718
2067,4107,2,2,positive,1381965266
2067,4172,6,6,positive,1383680036
2067,135,2,2,positive,1384136318
2067,6,-1,1,negative,1394661127
2067,550,1,1,positive,1396733368
2067,4439,1,1,positive,1396830571
2067,5466,1,1,positive,1397249362
2067,5512,-5,5,negative,1397303528
2067,3828,1,1,positive,1397520764
2067,3897,2,2,positive,1397571090
2067,2188,1,1,positive,1397680943
2067,1,1,1,positive,1397822842
2067,3452,-10,10,negative,1406657548
2067,5684,3,3,positive,1406663691
2067,5508,1,1,positive,1408728968
2067,2388,3,3,positive,1410727422
2067,1810,1,1,positive,1411133073
2067,5227,1,1,positive,1413832522
2067,1947,1,1,positive,1418151814
2067,5921,1,1,positive,1425766943
2067,2252,4,4,positive,1426121086
2067,4649,2,2,positive,1426190498
2067,4291,4,4,positive,1429297643
2067,5925,2,2,positive,1431717556
2067,4205,5,5,positive,1432486377
2067,4163,1,1,positive,1433438479
2067,1316,2,2,positive,1433438526
2067,5611,-3,3,negative,1433602660
2067,5449,2,2,positive,1433797944
2067,3451,3,3,positive,1434731915
2067,5969,1,1,positive,1437147691
2067,4197,1,1,positive,1439916263
2067,4532,1,1,positive,1441050159
2067,5956,1,1,positive,1442148907
2067,3804,5,5,positive,1443846928
2067,4304,1,1,positive,1445437330
2067,35,1,1,positive,1445950003
2067,3714,3,3,positive,1446401794
2067,1639,1,1,positive,1452279241
2067,2045,7,7,positive,1452279266
2068,1624,1,1,positive,1337483517
2068,1948,1,1,positive,1337516503
2054,1566,5,5,positive,1336921875
2054,330,2,2,positive,1338116739
2054,1473,1,1,positive,1338145205
2054,2120,1,1,positive,1338355347
2054,2067,1,1,positive,1338860468
2054,215,2,2,positive,1339208085
2054,202,2,2,positive,1339213439
2054,1967,2,2,positive,1341942610
2054,2309,3,3,positive,1342566073
2054,1478,2,2,positive,1344362749
2054,2194,3,3,positive,1348012932
2054,2113,2,2,positive,1349059777
2069,1690,4,4,positive,1337011356
2070,35,1,1,positive,1337188187
2070,2080,1,1,positive,1337725756
2070,823,8,8,positive,1346708098
2070,1615,4,4,positive,1347911025
2070,1948,8,8,positive,1348816791
2070,2599,1,1,positive,1349125460
2070,1611,1,1,positive,1352417512
2070,2763,2,2,positive,1355765479
2070,3301,1,1,positive,1357679190
2070,3106,2,2,positive,1358707626
2070,3142,3,3,positive,1358801222
2070,4090,1,1,positive,1366130879
2070,3744,-10,10,negative,1366139114
2071,1281,1,1,positive,1337053399
2071,13,1,1,positive,1337219975
2071,1921,1,1,positive,1340382158
2071,2028,1,1,positive,1349646095
2072,1905,1,1,positive,1340751615
2072,1331,2,2,positive,1340751821
2072,1098,3,3,positive,1340751881
2072,1566,3,3,positive,1340751997
2072,2187,2,2,positive,1340752187
2072,2316,3,3,positive,1342543158
2072,1400,1,1,positive,1342571465
2072,2296,2,2,positive,1343839458
2073,2053,2,2,positive,1337182110
2073,235,1,1,positive,1342476762
2073,2971,1,1,positive,1352909732
2073,5971,10,10,positive,1437706563
2073,1352,1,1,positive,1437943722
2043,545,2,2,positive,1341496098
2043,1843,1,1,positive,1345825961
2079,1771,1,1,positive,1337229493
2079,2642,1,1,positive,1363150771
2079,3972,1,1,positive,1365745621
2077,1810,5,5,positive,1337302377
2080,1615,10,10,positive,1337388570
2080,2070,1,1,positive,1337465522
2080,2082,10,10,positive,1337469439
2080,25,10,10,positive,1337469767
2080,1281,1,1,positive,1337614103
2080,1735,1,1,positive,1338815086
2080,2141,1,1,positive,1339502894
2080,2240,1,1,positive,1340872418
2080,2297,2,2,positive,1342279247
2080,2192,1,1,positive,1343232183
2080,2313,1,1,positive,1345241523
2080,2090,-6,6,negative,1345360056
2080,2474,1,1,positive,1345586158
2080,2475,1,1,positive,1345586281
2080,2490,1,1,positive,1345851744
2080,2982,1,1,positive,1352649394
2080,2281,2,2,positive,1354099965
2081,2063,2,2,positive,1337385897
2081,446,2,2,positive,1337386810
2081,1810,2,2,positive,1337460425
2082,2080,10,10,positive,1337469951
2084,465,1,1,positive,1337482210
2085,1400,1,1,positive,1337565891
2085,2088,1,1,positive,1337654229
2085,304,1,1,positive,1337739643
2085,2093,1,1,positive,1337741590
2085,2104,1,1,positive,1337913250
2085,2086,1,1,positive,1338244837
2085,2067,1,1,positive,1338471680
2085,1731,1,1,positive,1338867390
2085,2028,2,2,positive,1338868976
2085,1204,1,1,positive,1338871648
2085,2089,-1,1,negative,1339254781
2085,2182,1,1,positive,1339729551
2085,1905,1,1,positive,1339730517
2085,2223,-1,1,negative,1340469146
2085,2226,1,1,positive,1340557293
2085,1543,5,5,positive,1348605482
2085,3830,1,1,positive,1365894885
2085,4884,1,1,positive,1385921739
2086,2085,1,1,positive,1337565955
2087,35,10,10,positive,1337632352
2087,2096,3,3,positive,1337802623
2087,1896,2,2,positive,1338579664
2087,1899,1,1,positive,1339009878
2087,2045,1,1,positive,1341323743
2087,1334,1,1,positive,1341324422
2087,2095,1,1,positive,1341325042
2088,2085,1,1,positive,1337654319
2088,2093,1,1,positive,1337738553
2090,1967,1,1,positive,1337669710
2090,2080,5,5,positive,1337855090
2090,2076,5,5,positive,1338047799
2090,1714,1,1,positive,1338099173
2090,363,1,1,positive,1338100680
2090,2137,2,2,positive,1338795542
2090,2174,1,1,positive,1339999633
2090,2125,1,1,positive,1342078185
2090,1281,3,3,positive,1342175685
2090,2269,2,2,positive,1342744939
2090,215,2,2,positive,1342818148
2090,2339,1,1,positive,1343025253
2090,304,1,1,positive,1343066773
2090,1899,1,1,positive,1343616179
2090,1810,1,1,positive,1343857490
2091,202,1,1,positive,1337673738
2091,2103,3,3,positive,1338286980
2091,1899,5,5,positive,1339622276
2091,1817,1,1,positive,1340571847
2089,1689,1,1,positive,1337675963
2089,35,2,2,positive,1337676121
2089,2030,1,1,positive,1338006973
2089,2119,1,1,positive,1338336916
2089,2085,2,2,positive,1338607464
2089,1317,2,2,positive,1338694873
2089,41,1,1,positive,1338851779
2092,202,1,1,positive,1337729170
2093,2088,1,1,positive,1337738534
2093,2085,1,1,positive,1337741620
2093,1222,1,1,positive,1337743924
2093,2028,1,1,positive,1337916910
2094,1281,2,2,positive,1337789352
2095,2028,1,1,positive,1338130537
2095,2096,-1,1,negative,1338307668
2095,1585,3,3,positive,1339465567
2095,2173,1,1,positive,1339554142
2095,2087,1,1,positive,1341325052
2096,2087,3,3,positive,1337802650
2096,2095,2,2,positive,1338046160
2097,1731,2,2,positive,1338495462
2097,239,3,3,positive,1339510112
2097,2125,4,4,positive,1341422930
2097,2028,2,2,positive,1345736012
2099,546,1,1,positive,1337826010
2099,1585,1,1,positive,1337907365
2100,2028,1,1,positive,1337827476
2100,1921,1,1,positive,1338188555
2101,1281,2,2,positive,1337889890
2102,1731,1,1,positive,1337886775
2102,2111,1,1,positive,1338070086
2102,2030,1,1,positive,1338083733
2103,1896,2,2,positive,1337896757
2103,2028,2,2,positive,1338077511
2103,1400,1,1,positive,1338115506
2103,2067,1,1,positive,1338124581
2103,1860,3,3,positive,1338285225
2103,2091,1,1,positive,1338287002
2103,1053,3,3,positive,1339636750
2104,1731,1,1,positive,1337899857
2104,2085,1,1,positive,1337923911
2104,4365,1,1,positive,1378277822
2106,1245,1,1,positive,1337945222
2106,2131,3,3,positive,1340462123
2107,1245,1,1,positive,1337947153
2108,540,1,1,positive,1338002322
2108,13,1,1,positive,1338047873
2076,1896,10,10,positive,1342583835
2076,2388,1,1,positive,1351796280
2076,2017,-10,10,negative,1352958733
2109,35,1,1,positive,1338295466
2111,2102,1,1,positive,1338070146
2112,2028,1,1,positive,1338073245
2113,2064,1,1,positive,1338150938
2113,1584,3,3,positive,1338240569
2113,2299,1,1,positive,1342212295
2113,1990,1,1,positive,1342307319
2113,274,1,1,positive,1342897227
2113,2243,1,1,positive,1343859898
2113,2386,1,1,positive,1344124872
2113,2611,1,1,positive,1347827485
2113,2154,1,1,positive,1349565042
2113,3147,1,1,positive,1355072933
2113,3744,-10,10,negative,1364519920
2113,4317,1,1,positive,1369328721
2114,1714,1,1,positive,1338167347
2115,2114,1,1,positive,1338167330
2115,1731,1,1,positive,1338329391
2115,1810,1,1,positive,1339221056
2116,2067,1,1,positive,1338237316
2117,905,2,2,positive,1338273967
2118,1893,3,3,positive,1338318285
2118,2122,2,2,positive,1338561954
2118,2134,1,1,positive,1338764283
2118,2139,1,1,positive,1339578380
2118,2128,7,7,positive,1340048582
2118,1615,5,5,positive,1340385696
2118,1844,3,3,positive,1340466093
2118,498,3,3,positive,1340894493
2118,2312,1,1,positive,1342468590
2118,2320,1,1,positive,1342613392
2118,2352,1,1,positive,1343318682
2118,2353,1,1,positive,1343386157
2118,2372,1,1,positive,1343668080
2118,2230,8,8,positive,1344929343
2118,2520,3,3,positive,1346403937
2118,2281,1,1,positive,1347352073
2118,304,1,1,positive,1347446484
2118,3047,2,2,positive,1355050282
2118,35,2,2,positive,1355050397
2118,3281,8,8,positive,1357351878
2118,3377,8,8,positive,1359107369
2118,1953,1,1,positive,1359308456
2118,546,1,1,positive,1359634600
2118,2784,5,5,positive,1359980964
2119,2089,1,1,positive,1338337489
2119,533,1,1,positive,1342562049
2119,2067,2,2,positive,1342995969
2119,1905,5,5,positive,1344891970
2119,1810,1,1,positive,1345645969
2119,2188,1,1,positive,1357863390
2110,2028,2,2,positive,1338345850
2110,1396,2,2,positive,1339025493
2110,35,2,2,positive,1343947858
2110,1810,2,2,positive,1352430837
2110,2977,1,1,positive,1352508906
2110,2944,2,2,positive,1352535076
2110,3036,2,2,positive,1353701983
2110,2388,1,1,positive,1354080806
2110,2835,1,1,positive,1354868601
2110,3027,-10,10,negative,1354928212
2110,3059,-10,10,negative,1354928329
2110,2992,-10,10,negative,1354928365
2110,3153,1,1,positive,1355146907
2110,871,1,1,positive,1355146955
2110,3172,2,2,positive,1355620186
2110,3182,1,1,positive,1355621558
2110,3299,2,2,positive,1357676979
2110,308,1,1,positive,1358213604
2110,41,2,2,positive,1359396312
2110,1832,4,4,positive,1360341418
2110,2642,4,4,positive,1360507994
2110,2125,1,1,positive,1361664541
2110,3463,1,1,positive,1361743977
2110,1386,1,1,positive,1361773325
2110,1923,1,1,positive,1363512038
2110,3738,1,1,positive,1364373044
2110,3735,1,1,positive,1365346696
2110,1689,1,1,positive,1365648268
2110,3397,1,1,positive,1365677438
2110,4053,1,1,positive,1365970949
2110,2625,4,4,positive,1366073722
2110,585,2,2,positive,1366080951
2110,2897,7,7,positive,1367329996
2110,905,2,2,positive,1367560804
2110,4210,1,1,positive,1367562360
2110,3916,2,2,positive,1368742030
2110,2397,1,1,positive,1369243270
2110,4350,1,1,positive,1369794892
2110,4431,1,1,positive,1371508097
2110,4543,1,1,positive,1373693701
2110,4363,1,1,positive,1374887438
2110,2600,1,1,positive,1376264821
2110,2661,1,1,positive,1382333966
2110,1018,1,1,positive,1382746793
2110,4635,1,1,positive,1383189267
2110,4971,2,2,positive,1383452709
2110,2296,1,1,positive,1384049566
2110,5013,1,1,positive,1385240812
2110,4611,2,2,positive,1385540376
2110,3649,1,1,positive,1385700613
2110,4592,1,1,positive,1389224384
2110,2012,1,1,positive,1389649436
2110,4694,2,2,positive,1389750343
2110,5338,-10,10,negative,1390866613
2110,3897,1,1,positive,1399609660
2110,5472,3,3,positive,1400888126
2110,4197,3,3,positive,1401813704
2110,5608,1,1,positive,1401999619
2110,5596,1,1,positive,1403832802
2110,2141,1,1,positive,1406694105
2120,2054,1,1,positive,1338355364
2120,905,1,1,positive,1338365845
2120,2063,1,1,positive,1338409354
2120,2148,1,1,positive,1338941798
2121,616,1,1,positive,1338506048
2121,342,1,1,positive,1339510585
2121,35,2,2,positive,1340028698
2121,2127,1,1,positive,1344283736
2122,1615,4,4,positive,1338511775
2122,1843,1,1,positive,1345803486
2122,2118,3,3,positive,1345804183
2123,13,2,2,positive,1338521353
2123,1,3,3,positive,1338749679
2123,1557,1,1,positive,1345795348
2123,2630,2,2,positive,1348009213
2123,1896,1,1,positive,1348850108
2123,1832,1,1,positive,1348852876
2123,2028,1,1,positive,1349644314
2123,1939,1,1,positive,1393011173
2123,5427,1,1,positive,1393013176
2124,1400,1,1,positive,1338518971
2124,57,1,1,positive,1339018198
2124,1317,2,2,positive,1339121743
2124,1366,1,1,positive,1339261923
2124,2176,1,1,positive,1339733192
2124,2067,1,1,positive,1340222097
2124,1860,1,1,positive,1341006266
2124,2174,3,3,positive,1341262023
2124,2142,6,6,positive,1341886932
2124,1,6,6,positive,1343105415
2124,1810,1,1,positive,1343189812
2124,1396,3,3,positive,1343678550
2124,2125,3,3,positive,1343876237
2124,2198,2,2,positive,1346352162
2124,2028,1,1,positive,1347408580
2124,230,1,1,positive,1374100335
2124,1018,1,1,positive,1374101597
2124,4694,-10,10,negative,1399492343
2127,1185,1,1,positive,1338534035
2127,545,2,2,positive,1340025575
2127,2256,1,1,positive,1341477336
2127,2121,1,1,positive,1344306916
2127,1693,2,2,positive,1353503078
2127,2763,10,10,positive,1360292350
2127,1352,10,10,positive,1360669575
2127,3445,2,2,positive,1361249699
2127,4222,4,4,positive,1373821484
2127,3642,-1,1,negative,1380388130
2129,35,1,1,positive,1338587016
2129,1245,5,5,positive,1340372490
2125,1670,1,1,positive,1338595261
2125,592,1,1,positive,1338605362
2125,1473,1,1,positive,1339188028
2125,342,1,1,positive,1339511668
2125,2067,1,1,positive,1339531204
2125,2165,1,1,positive,1339538374
2125,1334,1,1,positive,1339783612
2125,215,1,1,positive,1339809470
2125,304,2,2,positive,1340069412
2125,1767,1,1,positive,1340070622
2125,2203,1,1,positive,1340154307
2125,1375,2,2,positive,1340232189
2125,2045,1,1,positive,1340555083
2125,2195,1,1,positive,1341253035
2125,2257,1,1,positive,1341376295
2125,2204,1,1,positive,1341527406
2125,2271,1,1,positive,1341691488
2125,2274,1,1,positive,1341724510
2125,2097,5,5,positive,1341957985
2125,2187,1,1,positive,1341965532
2125,1890,1,1,positive,1342193618
2125,1819,1,1,positive,1342244579
2125,2173,1,1,positive,1342246427
2125,2318,1,1,positive,1342556230
2125,2178,2,2,positive,1342653395
2125,2306,1,1,positive,1343012290
2125,1946,1,1,positive,1343012930
2125,546,1,1,positive,1343107828
2125,2349,8,8,positive,1343226336
2125,2255,1,1,positive,1343314525
2125,841,1,1,positive,1343332021
2125,2251,-1,1,negative,1343589827
2125,2205,1,1,positive,1344050898
2125,2265,-10,10,negative,1344232785
2125,2397,1,1,positive,1344359553
2125,2350,1,1,positive,1344454294
2125,2422,1,1,positive,1344823868
2125,2351,1,1,positive,1344829328
2125,171,1,1,positive,1345052797
2125,2438,8,8,positive,1345138000
2125,2437,1,1,positive,1345266032
2125,2441,1,1,positive,1345269465
2125,1714,1,1,positive,1345331358
2125,2459,1,1,positive,1345342744
2125,2553,1,1,positive,1347044487
2125,1675,1,1,positive,1347388145
2125,2537,1,1,positive,1347565191
2125,2626,1,1,positive,1347998261
2125,2593,1,1,positive,1348173462
2125,2396,2,2,positive,1348505455
2125,2667,1,1,positive,1348547255
2125,1289,1,1,positive,1348864881
2125,246,1,1,positive,1349811469
2125,1271,1,1,positive,1349817388
2125,2777,1,1,positive,1349830475
2125,2779,1,1,positive,1349847238
2125,1829,1,1,positive,1350059958
2125,2333,1,1,positive,1350504860
2125,2844,1,1,positive,1350968502
2125,2908,1,1,positive,1351647262
2125,2937,1,1,positive,1352150857
2125,1815,2,2,positive,1352318579
2125,2984,1,1,positive,1352743937
2125,3006,2,2,positive,1353555652
2125,2679,3,3,positive,1354087481
2125,224,3,3,positive,1354575922
2125,2642,1,1,positive,1354597831
2125,550,1,1,positive,1354811017
2125,1953,2,2,positive,1355587635
2125,3161,3,3,positive,1355592678
2125,2688,1,1,positive,1355798315
2125,3309,1,1,positive,1357763337
2125,3321,1,1,positive,1358112396
2125,3327,1,1,positive,1358187693
2125,3113,1,1,positive,1358295667
2125,2963,2,2,positive,1358479499
2125,3346,1,1,positive,1358480579
2125,3354,1,1,positive,1358648165
2125,13,1,1,positive,1358662337
2125,3365,1,1,positive,1358746051
2125,2880,1,1,positive,1358981729
2125,1850,1,1,positive,1359070185
2125,3391,1,1,positive,1359238524
2125,3347,1,1,positive,1359489684
2125,3438,1,1,positive,1359995013
2125,1639,1,1,positive,1360080726
2125,2388,2,2,positive,1360135221
2125,3433,2,2,positive,1360616535
2125,3469,1,1,positive,1360625531
2125,2110,1,1,positive,1361664545
2125,3462,1,1,positive,1362105237
2125,3229,1,1,positive,1362520497
2125,3596,1,1,positive,1362520986
2125,3568,1,1,positive,1362551516
2125,424,1,1,positive,1362696520
2125,3623,1,1,positive,1362813653
2125,3637,1,1,positive,1362854031
2125,3646,1,1,positive,1363020762
2125,1899,4,4,positive,1363106972
2125,1810,4,4,positive,1363106978
2125,3655,1,1,positive,1363121472
2125,3107,1,1,positive,1363248720
2125,3683,2,2,positive,1363670943
2125,1018,3,3,positive,1363890054
2125,3735,1,1,positive,1364272746
2125,3771,1,1,positive,1364405278
2125,3800,1,1,positive,1364503453
2125,533,1,1,positive,1365099895
2125,3974,4,4,positive,1365534279
2125,2495,3,3,positive,1365534470
2125,4140,1,1,positive,1366640497
2125,2876,1,1,positive,1368203656
2125,3887,1,1,positive,1368463843
2125,4176,1,1,positive,1369174468
2125,2269,1,1,positive,1369282677
2125,4279,1,1,positive,1369585392
2125,2943,4,4,positive,1369797962
2125,4247,1,1,positive,1370881755
2125,4478,1,1,positive,1373131778
2125,4363,1,1,positive,1373258766
2125,4459,1,1,positive,1373297211
